Year,Month_[1-12],Day_[1-31],Julian_Day_[1-366],Hour_[1-24],Sensible_Heat_Flux_[Watt/meter^2],Surface_Friction_Velocity_[meters/second],Convective_Velocity_Scale_[meters/second],Vertical_Potential_Temperature_Gradient_above_PBL_[kelvin/meter],Convective_Mixing_Height_[meters],Mechanical_Mixing_Height_[meters],Monin-Obukhov_Length_[meters],Surface_Roughness_Length_[meters],Bowen_Ratio,Albedo,Wind_Speed_[meters/second],Wind_Direction_[degrees],Height_of_Anemometer_[meters],Temperature_[kelvin],Height_at_which_Temperature_was_Measured_[meters],Precipitation_Type_Code,Precipitation_Amount_[millmeters/hour],Relative_Humidity_[%],Surface_Pressure_[millibar],Cloud_Cover_[tenths],Data_Flag,
23,11,3,307,10,194.5,0.542,1.711,0.005,929,958,-73.8,0.6508,0.99,0.19,3.6,54,14,292.6,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,11,3,307,11,168.9,0.554,1.706,0.005,1060,990,-90.9,0.3498,0.99,0.19,4.6,311,14,293.1,2,0,0,100,1010,8,NAD-SFC,NoSubs
23,11,3,307,12,180.6,0.391,1.811,0.005,1186,611,-29.9,0.2843,0.99,0.19,3.1,320,14,294.1,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,11,3,307,13,180.1,0.25,1.863,0.005,1296,316,-7.8,0.3498,0.99,0.19,1.5,283,14,293.1,2,0,0,100,1010,8,NAD-SFC,NoSubs
23,11,3,307,14,169.2,0.487,1.87,0.007,1395,816,-61.6,0.4539,0.99,0.19,3.6,5,14,294.1,2,0,0,100,1010,8,NAD-SFC,NoSubs
23,11,3,307,15,146.3,0.587,1.816,0.008,1477,1078,-124.5,0.4539,0.99,0.19,4.6,21,14,295.1,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,11,3,307,16,112.5,0.579,1.685,0.009,1534,1058,-155.6,0.4539,0.99,0.2,4.6,2,14,295.1,2,0,0,100,1010,8,NAD-SFC,NoSubs
23,11,3,307,17,69.7,0.551,1.448,0.009,1569,985,-216.6,0.2843,0.99,0.23,5.1,349,14,295.1,2,0,0,100,1010,8,NAD-SFC,NoSubs
23,11,3,307,18,21.5,0.594,0.981,0.01,1579,1097,-875.8,0.2843,0.99,0.34,5.7,354,14,295.1,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,11,3,307,19,-40.7,0.559,-9,-9,-999,1006,386.8,0.2843,0.99,0.74,5.7,354,14,295.1,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,11,3,307,20,-56.2,0.548,-9,-9,-999,974,263.6,0.2843,0.99,1,5.7,350,14,296.1,2,0,0,89,1010,3,NAD-SFC,NoSubs
23,11,3,307,21,-56.2,0.548,-9,-9,-999,973,263.6,0.2843,0.99,1,5.7,341,14,296.1,2,0,0,89,1010,3,NAD-SFC,NoSubs
23,11,3,307,22,-61.8,0.602,-9,-9,-999,1121,318.8,0.2843,0.99,1,6.2,326,14,296.1,2,0,0,89,1010,3,NAD-SFC,NoSubs
23,11,3,307,23,-51.6,0.5,-9,-9,-999,858,217.7,0.7243,0.99,1,4.1,97,14,294.1,2,0,0,94,1010,3,NAD-SFC,NoSubs
23,11,3,307,24,-36,0.334,-9,-9,-999,487,93,0.7243,0.99,1,3.1,104,14,293.1,2,0,0,100,1010,1,NAD-SFC,NoSubs
23,11,4,308,1,-2.4,0.06,-9,-9,-999,221,8.1,0.5021,0.99,1,1,999,14,293.1,2,0,0,94,1010,3,NAD-SFC,NoSubs
23,11,4,308,2,-5.2,0.087,-9,-9,-999,71,11.6,0.4539,0.99,1,1.5,3,14,292.1,2,0,0,94,1010,3,NAD-SFC,NoSubs
23,11,4,308,3,-7,0.106,-9,-9,-999,82,15.1,0.8194,0.99,1,1.5,168,14,291.1,2,0,0,100,1010,1,NAD-SFC,NoSubs
23,11,4,308,4,-3.6,0.068,-9,-9,-999,42,7.7,0.1661,0.99,1,1.5,242,14,291.1,2,0,0,94,1010,1,NAD-SFC,NoSubs
23,11,4,308,5,-9.3,0.114,-9,-9,-999,92,14.3,0.3498,0.99,1,2.1,280,14,292.1,2,0,0,73,1010,1,NAD-SFC,NoSubs
23,11,4,308,6,-48.2,0.448,-9,-9,-999,720,167.9,0.3498,0.99,0.72,4.6,272,14,291.1,2,0,0,73,1010,1,NAD-SFC,NoSubs
23,11,4,308,7,22.7,0.358,0.39,0.005,94,520,-181.9,0.3498,0.99,0.34,3.1,275,14,290.1,2,0,0,72,1010,1,NAD-SFC,NoSubs
23,11,4,308,8,-999,-9,-9,-9,-999,-999,-99999,0.3498,0.99,0.23,3.1,290,14,289.1,2,0,0,72,1010,99,NAD-SFC,NoSubs
23,11,4,308,9,-999,-9,-9,-9,-999,-999,-99999,0.3498,0.99,0.2,3.6,312,14,290.1,2,0,0,63,1010,99,NAD-SFC,NoSubs
23,11,4,308,10,-999,-9,-9,-9,-999,-999,-99999,0.3498,0.99,0.19,2.1,276,14,291.1,2,0,0,64,1010,99,NAD-SFC,NoSubs
23,11,4,308,11,-999,-9,-9,-9,-999,-999,-99999,0.3498,0.99,0.19,3.6,305,14,293.1,2,0,0,53,1010,99,NAD-SFC,NoSubs
23,11,4,308,12,-999,-9,-9,-9,-999,-999,-99999,0.3498,0.99,0.19,5.7,296,14,294.1,2,0,0,53,1010,99,NAD-SFC,NoSubs
23,11,4,308,13,-999,-9,-9,-9,-999,-999,-99999,0.3498,0.99,0.19,5.1,292,14,296.1,2,0,0,47,1010,99,NAD-SFC,NoSubs
23,11,4,308,14,-999,-9,-9,-9,-999,-999,-99999,0.5686,0.99,0.19,3.1,214,14,297.1,2,0,0,44,1010,99,NAD-SFC,NoSubs
23,11,4,308,15,-999,-9,-9,-9,-999,-999,-99999,0.7243,0.99,0.19,7.2,120,14,296.1,2,0,0,53,1010,99,NAD-SFC,NoSubs
23,11,4,308,16,-999,-9,-9,-9,-999,-999,-99999,0.7243,0.99,0.2,7.7,114,14,296.1,2,0,0,50,1010,99,NAD-SFC,NoSubs
23,11,4,308,17,-999,-9,-9,-9,-999,-999,-99999,0.7243,0.99,0.23,7.2,115,14,297.1,2,0,0,47,1010,99,NAD-SFC,NoSubs
23,11,4,308,18,-999,-9,-9,-9,-999,-999,-99999,0.7243,0.99,0.34,6.2,115,14,296.1,2,0,0,53,1010,99,NAD-SFC,NoSubs
23,11,4,308,19,-999,-9,-9,-9,-999,-999,-99999,0.7243,0.99,0.73,4.1,106,14,296.1,2,0,0,53,1010,99,NAD-SFC,NoSubs
23,11,4,308,20,-999,-9,-9,-9,-999,-999,-99999,0.6508,0.99,1,3.1,86,14,297.1,2,0,0,54,1010,99,NAD-SFC,NoSubs
23,11,4,308,21,-999,-9,-9,-9,-999,-999,-99999,0.7243,0.99,1,1.5,98,14,296.1,2,0,0,57,1010,99,NAD-SFC,NoSubs
23,11,4,308,22,-999,-9,-9,-9,-999,-999,-99999,0.7243,0.99,1,4.6,107,14,294.1,2,0,0,69,1010,99,NAD-SFC,NoSubs
23,11,4,308,23,-999,-9,-9,-9,-999,-999,-99999,0.7243,0.99,1,4.6,117,14,292.1,2,0,0,73,1010,99,NAD-SFC,NoSubs
23,11,4,308,24,-999,-9,-9,-9,-999,-999,-99999,0.5021,0.99,1,1,999,14,291.1,2,0,0,83,1010,99,NAD-SFC,NoSubs
23,11,5,309,1,-999,-9,-9,-9,-999,-999,-99999,0.5021,0.99,1,1,999,14,290.1,2,0,0,82,1010,99,NAD-SFC,NoSubs
23,11,5,309,2,-999,-9,-9,-9,-999,-999,-99999,0.7243,0.99,1,2.1,130,14,292.1,2,0,0,68,1010,99,NAD-SFC,NoSubs
23,11,5,309,3,-999,-9,-9,-9,-999,-999,-99999,0.7243,0.99,1,2.1,129,14,291.1,2,0,0,60,1010,99,NAD-SFC,NoSubs
23,11,5,309,4,-999,-9,-9,-9,-999,-999,-99999,0.1661,0.99,1,1,250,14,290.1,2,0,0,68,1010,99,NAD-SFC,NoSubs
23,11,5,309,5,-999,-9,-9,-9,-999,-999,-99999,0.5021,0.99,1,1,999,14,289.1,2,0,0,72,1010,99,NAD-SFC,NoSubs
23,11,5,309,6,-999,-9,-9,-9,-999,-999,-99999,0.1661,0.99,0.71,2.1,251,14,287.1,2,0,0,82,1010,99,NAD-SFC,NoSubs
23,11,5,309,7,-999,-9,-9,-9,-999,-999,-99999,0.5021,0.99,0.33,1,999,14,288.1,2,0,0,82,1010,99,NAD-SFC,NoSubs
23,11,5,309,8,-999,-9,-9,-9,-999,-999,-99999,0.3498,0.99,0.23,1.5,297,14,287.1,2,0,0,88,1010,99,NAD-SFC,NoSubs
23,11,5,309,9,-999,-9,-9,-9,-999,-999,-99999,0.1661,0.99,0.2,4.1,265,14,288.1,2,0,0,82,1010,99,NAD-SFC,NoSubs
23,11,5,309,10,-999,-9,-9,-9,-999,-999,-99999,0.3498,0.99,0.19,2.1,270,14,290.1,2,0,0,72,1010,99,NAD-SFC,NoSubs
23,11,5,309,11,-999,-9,-9,-9,-999,-999,-99999,0.3498,0.99,0.19,2.6,282,14,292.1,2,0,0,60,1010,99,NAD-SFC,NoSubs
23,11,5,309,12,-999,-9,-9,-9,-999,-999,-99999,0.1661,0.99,0.19,2.6,255,14,294.1,2,0,0,46,1010,99,NAD-SFC,NoSubs
23,11,5,309,13,-999,-9,-9,-9,-999,-999,-99999,0.5686,0.99,0.19,2.6,219,14,295.1,2,0,0,41,1010,99,NAD-SFC,NoSubs
23,11,5,309,14,-999,-9,-9,-9,-999,-999,-99999,0.1661,0.99,0.19,3.1,226,14,296.1,2,0,0,41,1010,99,NAD-SFC,NoSubs
23,11,5,309,15,-999,-9,-9,-9,-999,-999,-99999,0.8194,0.99,0.19,5.1,140,14,297.1,2,0,0,47,1010,99,NAD-SFC,NoSubs
23,11,5,309,16,-999,-9,-9,-9,-999,-999,-99999,0.7243,0.99,0.2,6.7,128,14,297.1,2,0,0,47,1010,99,NAD-SFC,NoSubs
23,11,5,309,17,-999,-9,-9,-9,-999,-999,-99999,0.7243,0.99,0.23,5.7,128,14,297.1,2,0,0,47,1010,99,NAD-SFC,NoSubs
23,11,5,309,18,-999,-9,-9,-9,-999,-999,-99999,0.8194,0.99,0.34,6.2,154,14,296.1,2,0,0,53,1010,99,NAD-SFC,NoSubs
23,11,5,309,19,-999,-9,-9,-9,-999,-999,-99999,0.8194,0.99,0.72,5.7,146,14,296.1,2,0,0,53,1010,99,NAD-SFC,NoSubs
23,11,5,309,20,-999,-9,-9,-9,-999,-999,-99999,0.8194,0.99,1,6.7,139,14,295.1,2,0,0,50,1010,99,NAD-SFC,NoSubs
23,11,5,309,21,-999,-9,-9,-9,-999,-999,-99999,0.8194,0.99,1,5.1,136,14,294.1,2,0,0,64,1010,99,NAD-SFC,NoSubs
23,11,5,309,22,-999,-9,-9,-9,-999,-999,-99999,0.7243,0.99,1,4.6,117,14,292.1,2,0,0,78,1010,99,NAD-SFC,NoSubs
23,11,5,309,23,-47.6,0.44,-9,-9,-999,700,161,0.8194,0.99,1,3.6,138,14,292.1,2,0,0,78,1010,1,NAD-SFC,NoSubs
23,11,5,309,24,-38.2,0.353,-9,-9,-999,508,103.5,0.8194,0.99,1,3.1,159,14,292.1,2,0,0,78,1010,1,NAD-SFC,Sub_CC
23,11,6,310,1,-11.5,0.131,-9,-9,-999,175,17.7,0.5686,0.99,1,2.1,182,14,292.1,2,0,0,78,1010,1,NAD-SFC,NoSubs
23,11,6,310,2,-2.5,0.06,-9,-9,-999,47,7.9,0.5021,0.99,1,1,999,14,291.1,2,0,0,83,1010,1,NAD-SFC,NoSubs
23,11,6,310,3,-10.8,0.117,-9,-9,-999,96,13.4,0.1661,0.99,1,2.6,260,14,290.1,2,0,0,88,1010,1,NAD-SFC,NoSubs
23,11,6,310,4,-14,0.141,-9,-9,-999,127,18,0.3498,0.99,1,2.6,284,14,290.1,2,0,0,88,1010,3,NAD-SFC,NoSubs
23,11,6,310,5,-15.4,0.172,-9,-9,-999,170,29.5,0.3498,0.99,1,2.6,275,14,290.1,2,0,0,82,1010,6,NAD-SFC,NoSubs
23,11,6,310,6,-23.4,0.267,-9,-9,-999,331,73,0.3498,0.99,0.71,3.1,292,14,290.1,2,0,0,88,1010,6,NAD-SFC,NoSubs
23,11,6,310,7,28.8,0.124,0.567,0.005,228,120,-6,0.8194,0.99,0.33,0.5,137,14,290.1,2,0,0,82,1010,6,NAD-SFC,NoSubs
23,11,6,310,8,100.9,0.44,1.061,0.005,426,700,-76,0.3498,0.99,0.23,3.6,272,14,289.1,2,0,0,88,1010,3,NAD-SFC,NoSubs
23,11,6,310,9,165.5,0.209,1.585,0.005,868,284,-5,0.5021,0.99,0.2,1,999,14,289.1,2,0,0,88,1010,3,NAD-SFC,NoSubs
23,11,6,310,10,217.4,0.368,1.874,0.016,1092,537,-20.7,0.3498,0.99,0.19,2.6,284,14,291.1,2,0,0,77,1010,3,NAD-SFC,NoSubs
23,11,6,310,11,226.4,0.37,2.005,0.019,1285,540,-20.1,0.3498,0.99,0.19,2.6,288,14,292.1,2,0,0,73,1010,6,NAD-SFC,NoSubs
23,11,6,310,12,270.5,0.326,2.17,0.018,1365,448,-11.5,0.3498,0.99,0.19,2.1,313,14,293.1,2,0,0,68,1010,3,NAD-SFC,NoSubs
23,11,6,310,13,271.4,0.381,2.187,0.017,1392,564,-18.3,0.6508,0.99,0.19,2.1,57,14,295.1,2,0,0,64,1010,3,NAD-SFC,NoSubs
23,11,6,310,14,254.7,0.495,2.154,0.016,1416,836,-43,0.6508,0.99,0.19,3.1,57,14,296.1,2,0,0,61,1010,3,NAD-SFC,NoSubs
23,11,6,310,15,218.2,0.663,2.055,0.015,1437,1295,-120.5,0.6508,0.99,0.19,4.6,75,14,297.1,2,0,0,57,1010,1,NAD-SFC,NoSubs
23,11,6,310,16,165.8,0.907,1.882,0.005,1452,2067,-405.1,0.6508,0.99,0.2,6.7,84,14,296.1,2,0,0,57,1010,1,NAD-SFC,NoSubs
23,11,6,310,17,100.8,0.958,1.599,0.005,1462,2244,-785.4,0.6508,0.99,0.23,7.2,89,14,297.1,2,0,0,57,1010,1,NAD-SFC,NoSubs
23,11,6,310,18,-999,-9,-9,-9,1462,-999,-99999,0.6508,0.99,0.33,5.7,66,14,297.1,2,0,0,54,1010,99,NAD-SFC,NoSubs
23,11,6,310,19,-999,-9,-9,-9,-999,-999,-99999,0.6508,0.99,0.71,5.1,65,14,296.1,2,0,0,57,1010,99,NAD-SFC,NoSubs
23,11,6,310,20,-999,-9,-9,-9,-999,-999,-99999,0.6508,0.99,1,5.7,77,14,295.1,2,0,0,60,1010,99,NAD-SFC,NoSubs
23,11,6,310,21,-999,-9,-9,-9,-999,-999,-99999,0.6508,0.99,1,5.1,70,14,294.1,2,0,0,64,1010,99,NAD-SFC,NoSubs
23,11,6,310,22,-22.3,0.207,-9,-9,-999,225,35.6,0.6508,0.99,1,2.6,75,14,293.1,2,0,0,68,1010,1,NAD-SFC,NoSubs
23,11,6,310,23,-4.8,0.087,-9,-9,-999,72,12.6,0.4539,0.99,1,1.5,41,14,293.1,2,0,0,68,1010,6,NAD-SFC,NoSubs
23,11,6,310,24,-4.8,0.087,-9,-9,-999,62,12.6,0.4539,0.99,1,1.5,23,14,293.1,2,0,0,73,1010,6,NAD-SFC,NoSubs
23,11,7,311,1,-7.7,0.108,-9,-9,-999,85,14.6,0.2843,0.99,1,2.1,360,14,294.1,2,0,0,69,1010,6,NAD-SFC,NoSubs
23,11,7,311,2,-9.4,0.122,-9,-9,-999,103,17.6,0.4539,0.99,1,2.1,27,14,294.1,2,0,0,69,1010,6,NAD-SFC,NoSubs
23,11,7,311,3,-4.8,0.087,-9,-9,-999,62,12.6,0.4539,0.99,1,1.5,40,14,294.1,2,0,0,69,1010,6,NAD-SFC,NoSubs
23,11,7,311,4,-9.4,0.122,-9,-9,-999,103,17.6,0.4539,0.99,1,2.1,30,14,293.1,2,0,0,73,1010,6,NAD-SFC,NoSubs
23,11,7,311,5,-12.6,0.142,-9,-9,-999,128,20.3,0.2843,0.99,1,2.6,349,14,293.1,2,0,0,73,1010,6,NAD-SFC,NoSubs
23,11,7,311,6,-4.7,0.087,-9,-9,-999,63,12.8,0.4539,0.99,0.7,1.5,31,14,293.1,2,0,0,78,1010,6,NAD-SFC,NoSubs
23,11,7,311,7,30.7,0.219,0.704,0.005,409,246,-31,0.4539,0.99,0.33,1.5,29,14,293.1,2,0,0,73,1010,6,NAD-SFC,NoSubs
23,11,7,311,8,94.8,0.279,1.334,0.018,903,353,-20.5,0.2843,0.99,0.23,2.1,347,14,293.1,2,0,0,73,1010,6,NAD-SFC,NoSubs
23,11,7,311,9,151.5,0.339,1.695,0.02,1159,474,-23.2,0.2843,0.99,0.2,2.6,345,14,293.1,2,0,0,73,1010,6,NAD-SFC,NoSubs
23,11,7,311,10,196.8,0.636,1.869,0.016,1197,1217,-117.8,0.2843,0.99,0.19,5.7,329,14,294.1,2,0,0,60,1010,6,NAD-SFC,NoSubs
23,11,7,311,11,227.7,0.517,1.968,0.017,1209,907,-54.6,0.3498,0.99,0.19,4.1,306,14,294.1,2,0,0,69,1010,6,NAD-SFC,NoSubs
23,11,7,311,12,272.4,0.727,2.098,0.005,1223,1484,-126.8,0.4539,0.99,0.19,5.7,4,14,296.1,2,0,0,61,1010,3,NAD-SFC,NoSubs
23,11,7,311,13,271.8,0.789,2.104,0.005,1238,1678,-162.8,0.2843,0.99,0.19,7.2,350,14,297.1,2,0,0,54,1010,1,NAD-SFC,NoSubs
23,11,7,311,14,254.4,0.834,2.071,0.008,1261,1825,-205.7,0.2843,0.99,0.19,7.7,359,14,297.1,2,0,0,54,1010,1,NAD-SFC,NoSubs
23,11,7,311,15,-999,-9,-9,-9,-999,-999,-99999,0.2843,0.99,0.19,7.2,360,14,298.1,2,0,0,54,1010,99,NAD-SFC,NoSubs
23,11,7,311,16,-999,-9,-9,-9,-999,-999,-99999,0.4539,0.99,0.2,7.2,3,14,298.1,2,0,0,54,1010,99,NAD-SFC,NoSubs
23,11,7,311,17,-999,-9,-9,-9,-999,-999,-99999,0.4539,0.99,0.23,7.2,12,14,299.1,2,0,0,54,1010,99,NAD-SFC,NoSubs
23,11,7,311,18,-999,-9,-9,-9,-999,-999,-99999,0.4539,0.99,0.33,8.2,15,14,298.1,2,0,0,54,1010,99,NAD-SFC,NoSubs
23,11,7,311,19,-999,-9,-9,-9,-999,-999,-99999,0.4539,0.99,0.7,8.2,14,14,298.1,2,0,0,57,1010,99,NAD-SFC,NoSubs
23,11,7,311,20,-999,-9,-9,-9,-999,-999,-99999,0.4539,0.99,1,7.7,1,14,297.1,2,0,0,57,1010,99,NAD-SFC,NoSubs
23,11,7,311,21,-999,-9,-9,-9,-999,-999,-99999,0.4539,0.99,1,6.2,7,14,296.1,2,0,0,61,1010,99,NAD-SFC,NoSubs
23,11,7,311,22,-999,-9,-9,-9,-999,-999,-99999,0.2843,0.99,1,7.7,357,14,295.1,2,0,0,64,1010,99,NAD-SFC,NoSubs
23,11,7,311,23,-999,-9,-9,-9,-999,-999,-99999,0.2843,0.99,1,6.2,357,14,294.1,2,0,0,73,1010,99,NAD-SFC,NoSubs
23,11,7,311,24,-64,0.658,-9,-9,-999,1282,401.4,0.2843,0.99,1,6.7,340,14,294.1,2,0,0,78,1010,1,NAD-SFC,NoSubs
23,11,8,312,1,-64,0.639,-9,-9,-999,1228,367.5,0.3498,0.99,1,6.2,306,14,294.1,2,0,0,78,1010,1,NAD-SFC,NoSubs
23,11,8,312,2,-52,0.586,-9,-9,-999,1082,349.1,0.3498,0.99,1,5.7,309,14,294.1,2,0,0,78,1010,6,NAD-SFC,NoSubs
23,11,8,312,3,-49,0.553,-9,-9,-999,990,310.9,0.2843,0.99,1,5.7,327,14,294.1,2,0,0,78,1010,6,NAD-SFC,NoSubs
23,11,8,312,4,-43.2,0.487,-9,-9,-999,821,241.2,0.2843,0.99,1,5.1,318,14,294.1,2,0,0,78,1010,6,NAD-SFC,NoSubs
23,11,8,312,5,-53.3,0.608,-9,-9,-999,1135,379,0.2843,0.99,1,6.2,319,14,297.1,2,0,0,69,1010,6,NAD-SFC,NoSubs
23,11,8,312,6,-44.2,0.518,-9,-9,-999,904,283.9,0.3498,0.99,0.69,5.1,312,14,294.1,2,0,0,83,1010,6,NAD-SFC,NoSubs
23,11,8,312,7,31.3,0.682,0.641,0.013,303,1351,-914.3,0.3498,0.99,0.33,6.2,307,14,294.1,2,0,0,78,1010,3,NAD-SFC,NoSubs
23,11,8,312,8,95.8,0.664,1.268,0.012,767,1300,-275.3,0.2843,0.99,0.23,6.2,323,14,294.1,2,0,0,78,1010,6,NAD-SFC,NoSubs
23,11,8,312,9,152.9,0.772,1.566,0.006,906,1622,-270.6,0.2843,0.99,0.2,7.2,338,14,295.1,2,0,0,78,1010,6,NAD-SFC,NoSubs
23,11,8,312,10,197.7,0.779,1.759,0.005,993,1648,-215.1,0.2843,0.99,0.19,7.2,334,14,295.1,2,0,0,78,1010,6,NAD-SFC,NoSubs
23,11,8,312,11,255.7,0.835,1.942,0.005,1034,1825,-204.7,0.2843,0.99,0.19,7.7,327,14,296.1,2,0,0,73,1010,3,NAD-SFC,NoSubs
23,11,8,312,12,273.3,1.088,2.012,0.007,1076,2713,-424.8,0.2843,0.99,0.19,10.3,338,14,297.1,2,0,0,69,1010,3,NAD-SFC,NoSubs
23,11,8,312,13,272.7,0.877,2.035,0.005,1116,2045,-223.1,0.1661,0.99,0.19,9.3,239,14,298.1,2,0,0,65,1010,1,NAD-SFC,NoSubs
23,11,8,312,14,256,0.931,2.015,0.005,1153,2151,-283.7,0.2843,0.99,0.19,8.7,347,14,299.1,2,0,0,61,1010,1,NAD-SFC,Sub_CC
23,11,8,312,15,221,0.927,1.936,0.005,1185,2141,-324.2,0.2843,0.99,0.19,8.7,353,14,300.1,2,0,0,62,1010,1,NAD-SFC,Sub_CC
23,11,8,312,16,168.8,0.871,1.78,0.005,1207,1961,-352.7,0.2843,0.99,0.2,8.2,358,14,299.1,2,0,0,65,1010,1,NAD-SFC,NoSubs
23,11,8,312,17,-999,-9,-9,-9,1207,-999,-99999,0.2843,0.99,0.23,8.2,358,14,299.1,2,0,0,65,1010,99,NAD-SFC,NoSubs
23,11,8,312,18,-999,-9,-9,-9,1208,-999,-99999,0.4539,0.99,0.33,8.2,2,14,300.1,2,0,0,62,1010,99,NAD-SFC,NoSubs
23,11,8,312,19,-999,-9,-9,-9,-999,-999,-99999,0.2843,0.99,0.7,8.2,352,14,298.1,2,0,0,65,1010,99,NAD-SFC,NoSubs
23,11,8,312,20,-999,-9,-9,-9,-999,-999,-99999,0.2843,0.99,1,6.7,352,14,298.1,2,0,0,74,1010,99,NAD-SFC,NoSubs
23,11,8,312,21,-49.2,0.481,-9,-9,-999,801,204,0.2843,0.99,1,5.1,355,14,297.1,2,0,0,78,1010,3,NAD-SFC,NoSubs
23,11,8,312,22,-50,0.489,-9,-9,-999,821,211,0.4539,0.99,1,4.6,5,14,297.1,2,0,0,78,1010,3,NAD-SFC,NoSubs
23,11,8,312,23,-10.1,0.122,-9,-9,-999,348,16.4,0.4539,0.99,1,2.1,13,14,296.1,2,0,0,83,1010,3,NAD-SFC,NoSubs
23,11,8,312,24,-2.3,0.058,-9,-9,-999,128,7.8,0.4539,0.99,1,1,19,14,296.1,2,0,0,83,1010,3,NAD-SFC,NoSubs
23,11,9,313,1,-13.1,0.133,-9,-9,-999,117,16.4,0.2843,0.99,1,2.6,350,14,295.1,2,0,0,88,1010,1,NAD-SFC,NoSubs
23,11,9,313,2,-45.2,0.421,-9,-9,-999,657,149.2,0.2843,0.99,1,4.6,342,14,295.1,2,0,0,94,1010,1,NAD-SFC,Sub_CC
23,11,9,313,3,-38.8,0.362,-9,-9,-999,525,110,0.2843,0.99,1,4.1,324,14,295.1,2,0,0,94,1010,1,NAD-SFC,NoSubs
23,11,9,313,4,-45.2,0.421,-9,-9,-999,656,149.2,0.2843,0.99,1,4.6,345,14,295.1,2,0,0,88,1010,1,NAD-SFC,NoSubs
23,11,9,313,5,-37.6,0.351,-9,-9,-999,502,103.3,0.4539,0.99,1,3.6,1,14,295.1,2,0,0,94,1010,1,NAD-SFC,NoSubs
23,11,9,313,6,-37.9,0.364,-9,-9,-999,527,114.6,0.2843,0.99,0.69,4.1,355,14,295.1,2,0,0,94,1010,1,NAD-SFC,NoSubs
23,11,9,313,7,32.7,0.3,0.59,0.012,225,396,-74.1,0.2843,0.99,0.33,2.6,316,14,295.1,2,0,0,88,1010,6,NAD-SFC,NoSubs
23,11,9,313,8,96.7,0.152,0.982,0.013,353,158,-3.3,0.1661,0.99,0.23,1,251,14,295.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,11,9,313,9,169.6,0.349,1.3,0.009,467,494,-22.5,0.5686,0.99,0.2,2.1,194,14,295.1,2,0,0,94,1010,3,NAD-SFC,NoSubs
23,11,9,313,10,221,0.232,1.462,0.008,511,276,-5.1,0.6508,0.99,0.19,1,72,14,296.1,2,0,0,89,1010,3,NAD-SFC,NoSubs
23,11,9,313,11,256.6,0.249,1.629,0.005,608,298,-5.4,0.2843,0.99,0.19,1.5,341,14,297.1,2,0,0,83,1010,3,NAD-SFC,NoSubs
23,11,9,313,12,273.7,0.427,1.927,0.005,944,669,-25.6,0.3498,0.99,0.19,3.1,298,14,297.1,2,0,0,78,1010,3,NAD-SFC,NoSubs
23,11,9,313,13,273.7,0.359,2.041,0.005,1121,520,-15.3,0.2843,0.99,0.19,2.6,323,14,297.1,2,0,0,78,1010,3,NAD-SFC,NoSubs
23,11,9,313,14,-999,-9,-9,-9,1127,-999,-99999,0.5686,0.99,0.19,2.6,192,14,299.1,2,0,0,70,1010,99,NAD-SFC,NoSubs
23,11,9,313,15,-999,-9,-9,-9,1127,-999,-99999,0.7243,0.99,0.19,5.7,132,14,299.1,2,0,0,65,1010,99,NAD-SFC,NoSubs
23,11,9,313,16,-999,-9,-9,-9,1129,-999,-99999,0.8194,0.99,0.2,7.7,140,14,300.1,2,0,0,62,1010,99,NAD-SFC,NoSubs
23,11,9,313,17,-999,-9,-9,-9,1129,-999,-99999,0.8194,0.99,0.23,7.2,136,14,300.1,2,0,0,66,1010,99,NAD-SFC,NoSubs
23,11,9,313,18,35,1.231,1.037,0.011,1147,3277,-4800.6,0.8194,0.99,0.33,8.7,151,14,299.1,2,0,0,65,1010,6,NAD-SFC,NoSubs
23,11,9,313,19,-64,0.924,-9,-9,-999,2281,1109.1,0.8194,0.99,0.69,6.7,151,14,299.1,2,0,0,70,1010,6,NAD-SFC,NoSubs
23,11,9,313,20,-64,0.849,-9,-9,-999,1907,862.7,0.8194,0.99,1,6.2,170,14,297.1,2,0,0,78,1010,6,NAD-SFC,NoSubs
23,11,9,313,21,-39.5,0.541,-9,-9,-999,1078,360.9,0.8194,0.99,1,4.1,168,14,296.1,2,0,0,83,1010,8,NAD-SFC,NoSubs
23,11,9,313,22,-64,0.997,-9,-9,-999,2388,1394.9,0.8194,0.99,1,7.2,150,14,295.1,2,0,0,88,1010,8,NAD-SFC,NoSubs
23,11,9,313,23,-28.3,0.32,-9,-9,-999,1179,104.5,0.5686,0.99,1,3.1,187,14,295.1,2,0,0,86,1010,6,NAD-SFC,NoSubs
23,11,9,313,24,-47.2,0.534,-9,-9,-999,946,291,0.5686,0.99,1,4.6,180,14,295.1,2,0,0,83,1010,6,NAD-SFC,NoSubs
23,11,10,314,1,-53.9,0.608,-9,-9,-999,1137,376.1,0.8194,0.99,1,4.6,142,14,294.1,2,0,0,88,1010,6,NAD-SFC,NoSubs
23,11,10,314,2,-64,0.849,-9,-9,-999,1876,862.7,0.8194,0.99,1,6.2,145,14,294.1,2,0,0,88,1010,6,NAD-SFC,NoSubs
